,Date,Susceptible,Infected,Recovered
31,22-07-2019,0.991651902147004,0.004656776342718919,0.003691321510276912
32,23-07-2019,0.991178693663266,0.00489133174986872,0.003929974586865086
33,24-07-2019,0.9906819014757855,0.00513745430353846,0.004180644220675923
34,25-07-2019,0.9901603913203119,0.005395687286617725,0.004443921393070261
35,26-07-2019,0.9896129773342163,0.005666597485477877,0.004720425180305736
36,27-07-2019,0.9890384200577003,0.0059507760436703725,0.005010803898629215
37,28-07-2019,0.9884354258614562,0.006248838483548552,0.00531573565499516
38,29-07-2019,0.987802643942167,0.006561424930590827,0.005635931127241962
39,30-07-2019,0.9871386654767529,0.006889201151159301,0.005972133372087596
40,31-07-2019,0.9864420220422473,0.0072328593135413365,0.006325118644211179
41,01-08-2019,0.9857111835078137,0.00759311854226216,0.006695697949924039
42,02-08-2019,0.9849445547793686,0.007970724761096932,0.00708472045953437
43,03-08-2019,0.9841404747734452,0.008366451816692096,0.007493073409862604
44,04-08-2019,0.9832972150207893,0.008781102389483035,0.007921682589727575
45,05-08-2019,0.9824129774030662,0.00921550836821982,0.008371514228713796
46,06-08-2019,0.9814858933496226,0.009670528932314687,0.008843577718062672
47,07-08-2019,0.9805140215608956,0.010147052054641947,0.009338926384462345
48,08-08-2019,0.9794953455708162,0.010645996378126106,0.00985865805105763
49,09-08-2019,0.9784277722986645,0.011168310804573424,0.010403916896761982
50,10-08-2019,0.9773091334275623,0.01171497090718818,0.010975895665249412
51,11-08-2019,0.9761371832797346,0.01228697975896436,0.011575836961300892
52,12-08-2019,0.9749095945022146,0.012885371521048058,0.012205033976737225
53,13-08-2019,0.9736239578775091,0.013511209831522665,0.012864832290968074
54,14-08-2019,0.9722777867816017,0.014165582150021803,0.013556631068376327
55,15-08-2019,0.9708685171937546,0.014849598371185853,0.01428188443505944
56,16-08-2019,0.969393498954864,0.015564397836695726,0.015042103208440056
57,17-08-2019,0.9678499982181754,0.01631114560623772,0.015838856175586724
58,18-08-2019,0.9662352036228741,0.017091026015642476,0.01667377036148328
59,19-08-2019,0.9645462326395605,0.017905236090710847,0.017548531269728444
60,20-08-2019,0.9627801193965462,0.018754994519599003,0.018464886083854614
61,21-08-2019,0.9609338215807306,0.019641534822618763,0.019424643596650422
62,22-08-2019,0.9590042308057931,0.020566096546564556,0.020429672647642057
63,23-08-2019,0.9569881641537542,0.02152993009065424,0.021481905755591356
64,24-08-2019,0.9548823679073011,0.0225342927059749,0.0225833393867238
65,25-08-2019,0.9526835368923168,0.0235804331036124,0.02373603000407056
66,26-08-2019,0.9503883090338557,0.024669594136775472,0.024942096829368498
67,27-08-2019,0.9479932634637718,0.025803012892560807,0.026203723643667177
68,28-08-2019,0.9454949394332122,0.026981906297351147,0.027523154269436433
69,29-08-2019,0.9428898506692478,0.028207459985942505,0.028902689344809416
70,30-08-2019,0.940174470798248,0.029480836647754208,0.030344692553997552
71,31-08-2019,0.9373452518188132,0.030803162310711223,0.03185158587047518
72,01-09-2019,0.9343986564835096,0.03217550398077773,0.03342583953571232
73,02-09-2019,0.9313311393885564,0.033598880088273095,0.03506998052317019
74,03-09-2019,0.9281391615771359,0.035074249556547796,0.03678658886631597
75,04-09-2019,0.9248192310377948,0.03660248572287667,0.03857828323932816
76,05-09-2019,0.9213678978480183,0.038184377173427646,0.040447724978553756
77,06-09-2019,0.9177817574969246,0.039820623739643825,0.0423976187634312
78,07-09-2019,0.9140574876018378,0.04151181388722104,0.04443069851094069
79,08-09-2019,0.9101918749900729,0.043258407585407534,0.04654971742451906
80,09-09-2019,0.9061818006392235,0.045060741626252274,0.04875745773452378
81,10-09-2019,0.902024273177894,0.04691900973100734,0.05105671709109825
82,11-09-2019,0.8977164769977316,0.04883323720349337,0.05345028579877459
83,12-09-2019,0.8932557562269008,0.050803284005081786,0.055940959768016996
84,13-09-2019,0.8886396409878866,0.05282882925366649,0.058531529758446506
85,14-09-2019,0.8838658924094231,0.054909351223110484,0.06122475636746595
86,15-09-2019,0.8789325153325811,0.05704411682158859,0.06402336784582992
87,16-09-2019,0.8738377744410727,0.05923217085705978,0.06693005470186718
88,17-09-2019,0.8685802229452558,0.061472326743938197,0.06994745031080553
89,18-09-2019,0.8631587233141224,0.06376315047927356,0.0730781262066037
90,19-09-2019,0.8575724710082123,0.06610295123216905,0.07632457775961819
91,20-09-2019,0.8518210202594433,0.06848977739325682,0.07968920234729944
92,21-09-2019,0.8459043042170762,0.07092139760225391,0.08317429818066951
93,22-09-2019,0.8398226528737812,0.07339530273944167,0.08678204438677672
94,23-09-2019,0.8335768112091817,0.0759087043357444,0.09051448445507349
95,24-09-2019,0.8271679674084838,0.07845851364249774,0.09437351894901808
96,25-09-2019,0.8205977520899922,0.0810413628219732,0.0983608850880342
97,26-09-2019,0.8138682612119645,0.08365359500502487,0.10247814378301014
98,27-09-2019,0.8069820789799069,0.08629125374274273,0.10672666727735002
99,28-09-2019,0.7999422589283072,0.08895011833664936,0.11110762273504309
100,29-09-2019,0.792752348482953,0.09162569313298619,0.11562195838406043
101,30-09-2019,0.785416385689897,0.09431322229065585,0.1202703920194467
102,01-10-2019,0.7779389013488524,0.09700770116279825,0.1250533974883489
103,02-10-2019,0.7703249182530477,0.09970388993207459,0.12997119181487735
104,03-10-2019,0.7625799256851151,0.10239634796620985,0.13502372634867466
105,04-10-2019,0.7547098944560939,0.10507943313492966,0.1402106724089761
106,05-10-2019,0.7467212319067619,0.10774734897828739,0.14553141911495043
107,06-10-2019,0.7386207913100877,0.11039415062615682,0.15098505806375515
108,07-10-2019,0.7304158260497084,0.11301378976047571,0.15657038418981553
109,08-10-2019,0.7221139779817033,0.11560013626650421,0.16228588575179206
110,09-10-2019,0.7137232446993735,0.11814701216141661,0.16812974313920936
111,10-10-2019,0.7052519385808644,0.1206482313758005,0.1740998300433346
112,11-10-2019,0.6967086698311254,0.12309762402345288,0.1801937061454212
113,12-10-2019,0.688102284534727,0.12548908464766312,0.18640863081760953
114,13-10-2019,0.6794418497930281,0.12781659726177214,0.19274155294519932
115,14-10-2019,0.6707365911454567,0.13007427838440602,0.19918913047013687
116,15-10-2019,0.6619958639469621,0.13225640996931712,0.2057477260837204
117,16-10-2019,0.6532291029654052,0.13435747299779638,0.21241342403679814
118,17-10-2019,0.644445778235162,0.13637218313653574,0.2191820386283018
119,18-10-2019,0.6356553552134832,0.13829552164727754,0.22604912313923903
120,19-10-2019,0.6268672457197372,0.14012276148102237,0.2330099927992402
121,20-10-2019,0.6180907685754781,0.14184950363087964,0.240059727793642
122,21-10-2019,0.6093351091626438,0.1434716875016418,0.24719320333571418
123,22-10-2019,0.6006092744290994,0.14498563000688408,0.25440509556401625
124,23-10-2019,0.59192206353709,0.14638802706104867,0.26168990940186104
125,24-10-2019,0.5832820244549526,0.14767598230306483,0.26904199324198236
126,25-10-2019,0.5746974263115601,0.1488470132100216,0.27645556047841807
127,26-10-2019,0.566176231532077,0.14989905573728546,0.2839247127306373
128,27-10-2019,0.5577260591883291,0.15083048403410984,0.2914434567775609
129,28-10-2019,0.5493541803096103,0.15164008871359813,0.2990057309767913
130,29-10-2019,0.5410674739485676,0.15232710338836175,0.30660542266307034
131,30-10-2019,0.5328724354181208,0.15289117285531104,0.31423639172656787
132,31-10-2019,0.5247751417459025,0.15333236697350353,0.3218924912805938
133,01-11-2019,0.5167812550264613,0.1536511577165727,0.3295675872569657
134,02-11-2019,0.5088960138447856,0.15384840680023404,0.3372555793549802
135,03-11-2019,0.5011242204745349,0.15392535831704515,0.34495042120841973
136,04-11-2019,0.49347025066396966,0.15388361409734186,0.3526461352386882
137,05-11-2019,0.4859380590556046,0.15372510653810129,0.3603368344062938
138,06-11-2019,0.47853117406845624,0.15345208972823782,0.36801673620330566
139,07-11-2019,0.47125270027633276,0.1530671227620454,0.3756801769616216
140,08-11-2019,0.46410534427146244,0.15257302655487526,0.38332162917366214
141,09-11-2019,0.45709141010662224,0.15197287807370558,0.390935711819672
